id	imdbID	max_gross
2070	86423	8443124
2072	96734	36602000
2073	89126	91666
2076	90756	8551228
2077	89385	2135577
2078	61852	141843612
2081	97757	111543479
2082	104868	50752337
2083	104940	27281507
2084	104990	2819485
2085	55254	144880014
2086	89731	13677222
2087	316396	48462608
2088	81353	49823057
2089	100477	27931461
2090	76618	71215869
2091	1075417	67172594
2094	102803	46704056
2096	53285	51600000
2097	86336	8400000
2098	57518	22129412
2099	38969	63717040
2100	88161	62100000
2101	111271	3337685
2103	111359	8247627
2104	84783	7000536
2105	84827	33000000
2106	108265	5632086
2107	120694	55041738
2108	102250	28862081
2109	79367	73691419
2110	83798	18197170
2111	85894	3498931
2112	101969	33243020
2113	99697	11582891
2114	86066	25600000
2115	87469	179870271
2116	167260	34100000
2117	87803	8400000
2119	91499	7433663
2120	107665	15185672
2121	85382	21200000
2122	87050	14568989
2123	96787	27100027
2124	101272	113502000
2125	120631	65705771
2126	120832	16310373
2127	128214	10876
2128	120813	21210
2129	120056	11160
2133	92513	34368475
2134	90305	23834000
2135	118998	144156605
2136	117218	128814019
2137	413895	82985708
2139	84649	386530
2140	83791	40577001
2141	90633	47483002
2142	101329	22166041
2143	89469	15502112
2144	88128	23686027
2145	91790	40471663
2146	90060	37803872
2147	90848	1953732
2149	93220	7800000
2150	80801	8188
2151	97443	6291444
2152	140796	2603726
2154	120703	11318919
2155	120831	125561
2156	133413	8815
2157	129923	7902
2159	99763	609939
2162	100240	17373527
2165	119517	382183
2166	124595	2465129
2167	120611	70087718
2168	120576	4507663
2169	118301	4704688
2170	120901	3504630
2171	119778	123055
2172	120692	968506
2173	95709	1333379
2174	94721	73326666
2175	453467	28649398
2181	58329	7000000
2183	49470	10250000
2188	120577	6611532
2189	119346	13472
2190	123324	3946382
2191	119453	373830
2192	139564	10268
2193	96446	57269863
2194	94226	76270454
2195	120654	3634236
2196	120724	5516000
2197	119125	236775
2205	356910	186336279
2206	101984	9480198
2212	49470	10250000
2219	120787	67638368
2225	808244	143038
2226	298130	129128133
2231	128442	8459126
2232	123755	501818
2233	118980	19162
2234	362269	169038
2235	120775	108567
2236	124879	3321370
2237	119934	56180
2240	81207	22482952
2242	87359	4743119
2243	92699	51249404
2244	92537	2700000
2245	96463	64000000
2246	96166	111987
2247	95593	21486757
2248	98258	20781385
2249	100212	23591472
2250	100134	6070725
2253	105629	21452082
2255	84938	30688860
2256	84472	7000000
2257	87810	4994094
2259	86973	18644570
2260	1042499	13420
2261	91680	13431806
2263	96073	18875011
2264	98625	10555348
2265	102558	8479793
2266	101523	9689816
2267	102469	19018321
2268	104257	141340178
2269	107211	106614100
2271	120788	275864
2272	120776	23245840
2273	120812	33001803
2275	118736	36896
2276	120835	39517
2278	122690	41616262
2279	146336	38072438
2280	118863	167364
2281	119802	41556
2282	126604	2281761
2283	100594	2075084
2284	109206	399748
2286	80731	10697276
2288	84787	3107897
2289	105151	21706100
2290	81554	10389003
2291	99487	56362352
2293	144604	20167
2294	120587	90757863
2295	160399	3022523
2296	120770	9604791
2297	120889	55382927
2298	124102	373288
2300	395251	154590
2301	82517	31672907
2302	104952	52929168
2303	73440	9984123
2304	119577	63202
2305	139615	34887
2306	120701	5106919
2307	122642	651350
2308	69966	2054
2310	104868	50752337
2311	86837	40200000
2312	90830	31853080
2314	120603	22852487
2315	144120	32383850
2316	120791	46683377
2317	119534	7787
2318	147612	2807390
2319	119986	3317
2320	118636	3583151
2321	120789	8855063
2322	120157	6447237
2323	985699	29520979
2324	118799	118920
2325	124819	210073
2326	143874	31859
2327	100740	16324573
2328	110148	105264608
2329	120586	185816
2330	116481	90965
2331	120722	169747
2332	158493	4803817
2333	120684	99052
2334	133952	40981289
2335	120484	161491646
2336	127536	30034127
2337	120879	301787
2338	130018	40002112
2339	155753	3898293
2340	119643	44619100
2341	120643	83759
2342	116488	3864
2344	89941	7936012
2345	90934	416393
2346	327162	21406781
2347	87932	1544624
2348	91954	2826523
2349	304415	63860942
2350	99750	4134992
2351	50783	48166
2352	85244	56200000
2353	120660	111549836
2354	134067	100494675
2355	120623	162798565
2356	120533	1588013
2357	140888	35710
2358	120070	3898
2359	166396	148971
2360	154420	27621
2361	69089	70188
2363	47034	2423423
2364	120685	136314294
2365	56142	2725000
2366	360717	218080025
2367	360717	218080025
2368	91344	4711220
2369	89017	27398584
2370	89087	24468550
2371	89155	46700000
2372	97366	35150960
2374	91159	36611610
2375	91541	37499651
2376	90264	50327960
2377	89489	11603545
2378	87928	81198894
2379	89822	55600000
2380	91777	43579163
2381	93756	28061343
2382	95882	19510371
2383	98105	11567217
2384	120595	18319860
2385	119304	5313518
2386	165494	5002893
2387	124198	4657574
2388	119248	45235
2389	54215	32000000
2390	147004	93722
2391	120324	390563
2392	141109	7104125
2393	120844	22052836
2394	120794	14524321
2395	128445	17105219
2396	138097	100317794
2397	87688	1945658
2398	39628	2650000
2399	89961	23717291
2400	98115	18587135
2401	89767	41400000
2402	89880	150415432
2403	83944	47212904
2404	95956	53715611
2405	89370	75973200
2406	88011	76572238
2407	88933	76113124
2408	94890	18924919
2409	79817	6390537
2410	84602	125049125
2411	89927	127873716
2412	100507	40946358
2413	88930	14643997
2414	90357	19739000
2415	92173	4743287
2416	90685	91258000
2417	91188	25314289
2418	91653	32324557
2419	91024	13418091
2420	87538	90815558
2421	91326	115103979
2422	97647	38956288
2423	97958	71320000
2424	128853	115821495
2426	120861	18376
2427	120863	369357
2428	133751	11633495
2429	120751	50632037
2430	120751	50632037
2431	129290	135026902
2432	120686	91137662
2433	120633	70079
2434	142231	1636678
2435	119336	164826
2436	120857	1633183
2437	120514	69424
2439	118564	90017
2440	127722	19749
2441	120699	23725
2442	150915	134929
2443	145734	36934
2445	132512	22365133
2446	180093	64770
2447	139699	17515723
2448	120458	6013640
2449	93072	1576615
2450	91225	16295774
2451	142688	6622518
2452	99636	2032973
2453	90768	7177431
2454	91064	40456565
2455	91064	40456565
2456	97368	20021322
2457	404390	3381974
2458	90660	15945534
2459	324216	80571655
2460	92076	8025872
2461	99994	5765562
2462	110978	53111
2463	91877	71624879
2465	90917	8988731
2466	90710	1444618
2467	91605	7153487
2468	91306	25587804
2469	91738	41382841
2471	92493	109305000
2472	94169	858250
2473	91991	27820000
2474	90863	52293982
2475	90567	5186646
2476	91187	42724017
2477	91055	11834302
2478	92086	39246734
2479	120683	2143089
2480	119773	14919
2481	151691	16017
2482	149151	102971
2483	112922	8072
2485	160862	63366989
2486	138279	21399
2487	163984	7560
2488	54167	77752
2490	120784	81526121
2491	145893	2232686
2492	138987	40244
2493	128133	25141
2494	403217	86556
2496	124298	9160263
2497	139462	52880016
2499	119207	12022
2500	155776	1603425
2501	132477	5905250
2502	151804	4231727
2503	156901	15207
2504	137338	3244277
2505	134273	36663315
2506	123209	6624445
2507	120618	42326
2508	452594	118703275
2509	119054	9090
2510	134948	247585
2513	98084	57469179
2514	105128	17092453
2515	106557	6980986
2517	85333	21200000
2518	84412	23600000
2519	185371	15946032
2521	71110	47285152
2522	75648	30000000
2524	72308	116000000
2525	115495	188050
2528	74812	25000000
2529	63442	33395426
2530	65462	17489009
2531	69768	8800000
2532	68408	9000000
2533	67065	12300000
2538	175550	10594
2539	122933	106885658
2540	142192	5765300
2541	139134	38328567
2542	120735	143321
2543	127288	9521
2544	157208	43021
2545	159696	269167
2546	120646	5558400
2548	144814	7065123
2549	131646	5114365
2550	171363	91411151
2551	94964	9134733
2552	107626	3335984
2553	114852	9417567
2555	118665	5613587
2557	157016	9994
2558	141098	13510728
2559	49408	21300000
2560	129332	1040727
2561	139668	5276109
2562	219965	13050700
2563	118892	105989
2565	49408	21300000
2566	187819	4470489
2567	131369	8311290
2568	120757	6064716
2569	122906	13276
2570	120613	78709
2571	133093	171479930
2572	147800	11521216
2573	120274	78315
2574	129280	8224215
2575	120449	59333
2577	119665	26682
2578	127302	1610
2579	154506	1636
2580	139239	4706795
2581	151738	55474756
2582	105399	2829990
2583	126250	186828
2585	133363	10697
2586	119219	1011175
2587	243017	95120
2589	143261	33543
2590	136244	82431
2591	123923	4417
2593	110570	642000
2594	125659	38289
2596	133189	36218
2597	120836	3024709
2598	120797	3555032
2599	126886	119080
2600	120907	810262
2602	76164	4873
2603	959337	189911
2604	168950	9188
2605	137494	20145595
2606	138510	1807181
2607	162973	54254
2609	115669	394272
2610	138874	47542
2611	155388	80553
2613	87799	14418922
2615	89652	4122748
2616	99422	103738726
2617	120616	43369635
2618	118826	29452
2620	120865	54876
2621	115005	23880
2622	140379	4285620
2623	160298	3154641
2624	165078	16436
2625	115693	4449692
2626	138414	5302
2627	264578	250614
2628	120915	474544677
2629	166252	2692819
2630	149723	159289
2631	120680	12191
2632	59643	3456
2633	120616	43369635
2634	120616	43369635
2638	859163	40457770
2639	82766	19032261
2640	78346	134218018
2641	81573	108185706
2642	86393	59950623
2643	94074	15681020
2648	21884	12000000
2652	50280	7000000
2657	73629	139876417
2659	84156	2573342
2662	407304	234280354
2669	53183	4024066
2671	125439	116089678
2672	139809	4278452
2673	156794	24221
2674	126859	50354
2675	138590	17620
2676	128278	10390387
2677	186508	127370
2678	126261	13092
2679	124555	5952
2681	141105	30229
2682	164085	139634
2683	145660	206040086
2685	156820	6499
2686	120802	47415
2687	120855	34361342
2688	144214	102705852
2690	122541	198802
2691	120731	39200
2692	130827	7267585
2693	120370	125636
2694	142342	163479795
2695	93437	32222567
2696	119038	213516
2697	119743	38399
2699	99052	53133888
2700	158983	23076186
2701	120891	113805681
2702	162677	7991450
2703	149964	3722
2704	101318	29679
2705	167925	20432
2706	163651	102561004
2707	137363	7515145
2708	137439	33631
2709	158811	16625807
2710	185937	140539099
2711	120899	53937
2712	120663	55691208
2713	139414	31770414
2714	161100	8515223
2716	87332	238632124
2717	97428	112494738
2718	157503	3986269
2719	171363	91411151
2720	141369	97403112
2721	162710	118594
2722	149261	25164533
2723	132347	10017865
2724	163187	152257509
2725	162830	49849
2728	54331	30000000
2733	96378	1883811
2734	91557	14302779
2735	91129	79817937
2736	90774	11957943
2737	443680	147812
2738	90886	1402921
2739	88939	98467863
2741	91637	12303904
2742	92068	925952
2743	91613	1301121
2745	91530	17218023
2748	92534	3751699
2749	91554	25147055
2750	93818	14792779
2751	93051	9518342
2752	93690	52864741
2753	92627	12640385
2754	92850	2750741
2755	93415	10489617
2756	94293	7555000
2757	83967	5000000
2758	89816	6148000
2759	144168	3392669
2761	129167	5752816
2762	167404	293506292
2763	155267	14600719
2764	155267	14600719
2765	122515	7459
2766	168449	12598
2767	120709	53264
2768	120210	15935
2769	327247	6685381
2770	131325	66384775
2771	120620	3871616
2772	165710	4217115
2773	176422	21350
2774	168987	84584
2776	119614	9829
2777	90859	49042224
2778	113965	6849998
2782	55304	2000000
2786	91178	8033397
2787	88889	13086000
2789	77394	3880880
2791	80339	83453539
2792	83530	27150534
2793	118604	10985777
2794	89670	49400000
2795	85995	61400000
2796	95188	25537221
2797	94737	114968774
2798	102719	25104700
2799	102719	25104700
2801	119843	137163
2802	96244	41292551
2803	107798	100768056
2804	85334	19294144
2805	130121	10178289
2806	133046	3326870
2807	176269	4605167
2808	105698	36299898
2809	188863	1339575
2810	156887	9600
2812	160401	5786957
2813	181833	24771
2815	91278	24159872
2816	95382	10497324
2817	103617	2517600
2819	73802	41509797
2820	116477	148321
2822	104839	45500797
2824	181733	32544
2826	120657	32698899
2827	138304	10672566
2829	164108	3926825
2830	169145	11774
2831	160216	807873
2833	119586	19644
2834	120747	29692
2835	163579	6672448
2836	125971	3948011
2837	126810	16459
2839	157183	27157
2840	145531	18309666
2841	164181	5811664
2842	133412	14872
2843	118843	15359
2844	151582	40292
2845	178988	23149
2848	114057	2112951
2849	102741	612781
2850	105793	121697350
2852	88146	21821347
2858	169547	130096601
2859	88178	4978922
2860	181316	19208806
2861	126916	13041685
2862	80491	23438120
2863	58182	56805
2864	305206	159705
2865	173390	42668
2867	89175	24922237
2868	97390	2983784
2869	111342	92180
2870	61385	19994515
2872	82348	34967437
2875	108185	50081992
2876	111419	11373501
2877	73812	34251525
2879	99558	4731751
2881	150377	116741558
2882	120716	2056647
2883	140397	1851291
2884	129884	154524
2885	160338	54145
2886	159421	3255033
2887	168172	185472
2889	134618	3102191
2890	120188	60652036
2891	162360	72056
2892	133122	5147
2893	134033	244765
2894	194314	44829
2898	106664	10611160
2900	95652	5344577
2901	79714	11988469
2903	91799	14481606
2904	45152	1729345
2906	156934	13012585
2907	167427	8912743
2908	171804	73720
2910	168740	14064
2911	176415	12726
2912	165854	187122
2914	1045655	5423315
2915	86200	4275327
2916	100802	119394840
2917	82089	564593
2918	91042	70136369
2919	86617	10278575
2921	68699	15700000
2923	76123	815530
2924	111512	3845278
2926	427327	118871849
2928	87980	6551987
2929	111495	4043686
2931	97223	280015
2938	91214	725000
2942	85549	94900000
2943	104507	5734232
2944	61578	45300000
2945	87722	1059966
2947	58150	51081062
2948	57076	24796765
2949	55928	16067035
2950	80453	58853106
2951	58461	11000000
2952	119256	222559
2953	104431	173585516
2955	84485	3178542
2956	94008	10278549
2958	133117	10508
2959	137523	37030102
2960	187712	42178
2961	160916	9673080
2962	332047	12400125
2963	160672	11793
2964	192194	11845
2965	203408	12614346
2966	166896	6203044
2968	81633	42365581
2971	78754	37823676
2973	97123	18254702
2976	163988	6193052
2977	142201	1010596
2978	144640	4406135
2979	172627	488342
2982	406816	18006064
2985	93870	53424681
2986	100502	45681173
2987	96438	156452370
2988	81150	4309490
2989	82398	6834967
2990	97742	34667015
2991	70328	35377836
2993	59800	63595658
2994	21749	19181
2995	185371	15946032
2996	166943	14859394
2997	120601	637721
2998	144178	7680
2999	138537	7724
3000	119698	2375308
3001	157075	5797
3002	200849	10698
3003	170705	23961
3004	120596	7480288
3005	145681	66518655
3006	454848	88513495
3007	181288	20260
3010	200071	20187
3014	82121	31261269
3016	83767	19733000
3017	92796	14000000
3018	89885	2023414
3019	97240	4729352
3020	106856	40903593
3021	82427	7886857
3024	78087	6000000
3028	61407	8000000
3029	82817	14905359
3031	963194	90828
3032	67525	8720000
3033	94012	38119483
3034	102798	165493908
3035	48380	21200000
3036	82484	20959585
3037	65988	31559552
3039	86465	90404800
3040	79540	43046003
3041	87700	5410972
3042	93516	2147228
3044	101669	38016380
3045	105130	4058564
3046	113416	1977544
3047	83911	1080769
3048	83254	18826490
3050	172726	3089229
3051	149691	5607137
3052	120655	8669945
3053	151137	6360968
3054	190641	50754104
3055	165773	43131
3057	118150	5985
3058	63442	33395426
3060	101605	14919570
3062	56197	39100000
3063	105156	1829804
3065	119807	11617767
3066	66473	29548291
3067	95675	7179298
3068	84855	54000000
3070	86856	6254148
3071	94027	13994920
3072	93565	80640528
3074	68762	47742000
3076	57187	25246588
3077	164312	14576
3078	165859	114148
3079	178737	94059
3081	162661	101071502
3082	143145	126943684
3083	185125	89515
3087	96061	60328558
3088	1046947	132934
3089	40522	11845
3090	93509	1680358
3094	93512	3130592
3098	87781	47951979
3099	73692	49407734
3100	105265	43440294
3101	93010	156645693
3102	89360	40500000
3103	100680	5820015
3104	95631	38413606
3105	99077	52096475
3106	99291	847306
3107	101393	77868585
3108	101889	41895491
3109	978759	2503902
3110	395972	6422455
3111	87921	34700000
3112	90556	441863
3113	146675	66889043
3114	114709	184205561
3115	780516	181910
3116	189744	6402
3117	134154	87767
3118	161023	52249
3120	104114	46666502
3124	160509	6322
3125	172396	198535
3126	172396	198535
3127	144715	33307
3128	160513	14017
3129	158371	94686
3130	99165	15691192
3134	28950	50793
3138	96171	7467504
3141	100828	10005969
3142	96328	8600823
3145	150216	124903
3146	205000	12224016
3147	120689	136801374
3148	124315	57545092
3149	167423	7837
3150	450314	4271451
3152	67328	29133000
3155	166485	39263420
3156	182789	8234926
3157	243585	64956806
3158	162866	47295
3159	120910	60655420
3160	175880	22455976
3161	119079	8855
3162	174204	7234
3163	151568	32718
3165	98967	1471
3167	66892	28623900
3168	64276	41728598
3173	146838	75530832
3174	125664	12274205
3175	177789	7012630
3176	134119	81298265
3177	195945	21503913
3179	145653	54628
3180	196857	3366
3181	120866	22313
3182	192335	33516
3183	174268	41549
3184	86250	45598982
3185	120834	51175
3186	172493	183230
3188	208261	46728
3189	156812	62633
3190	134983	6731940
3191	169156	1920
3192	169302	13750
3193	110005	3049135
3197	95897	20036242
3198	70511	53267000
3203	97162	7825009
3204	77269	19000000
3206	86859	21700000
3208	107659	27979400
3210	83929	27092880
3211	94924	6908797
3213	106364	5617391
3214	88707	1400000
3217	29606	4360000
3218	102687	609524
3219	100318	29381956
3225	186975	7602507
3235	81748	6659377
3237	183065	10279
3238	120662	5959447
3239	141399	2962465
3240	156639	29010
3241	201840	35179
3242	126651	243000
3243	104187	40693477
3244	76095	102000000
3245	58604	160697
3246	104797	48169908
3247	105417	139610000
3248	108147	57319029
3249	104389	88036683
3250	106246	36733909
3251	88683	220642
3252	105323	63895607
3253	105793	121697350
3254	108525	47965900
3255	104694	107533928
3256	105112	83287363
3257	103855	121945720
3258	104070	58422650
3259	104231	58883840
3260	104454	25967000
3261	105415	18472850
3262	105665	4160851
3263	105812	76253806
3264	103893	16624456
3266	103905	205569
3267	104815	2040920
3268	105477	28411210
3269	104291	55956200
3270	104040	25105517
3271	105046	5101632
3272	103759	2000022
3273	134084	34713342
3274	105414	10212401
3275	144117	25812
3276	171356	703109
3278	192069	7358
3280	452623	5501406
3281	144801	16078
3282	116102	52816
3285	163978	39785027
3286	184907	14331819
3287	220099	9427532
3289	209189	50256
3295	107920	89388
3296	62376	42432803
3298	181984	6722884
3300	134847	14015741
3301	190138	15915676
3302	159272	13987
3304	330069	604856
3307	21749	19181
3308	87265	23859382
3310	87538	90815558
3313	84395	10054150
3316	184858	8128356
3317	185014	5856853
3318	158583	23318
3319	181618	46800
3320	164756	27530
3322	199290	4575673
3324	186045	5802229
3325	156841	14990582
3326	181151	3008746
3327	218043	9532
3328	165798	3308029
3329	94347	213901
3330	55471	8720000
3331	85980	22587000
3335	364435	5741
3338	97372	770132
3342	86969	1455045
3344	56875	4000000
3347	86005	29600000
3352	171135	3077
3353	218112	43307
3354	183523	60883407
3355	142688	6622518
3357	181530	56147
3358	101698	16371128
3359	78902	16424918
3360	91217	28607524
3361	94812	50888729
3362	72890	46665856
3363	69704	115000000
3374	104057	1642436
3375	42393	5000000
3378	118043	3500
3379	163978	39785027
3385	90274	19875740
3386	102138	70405498
3387	98645	10982364
3388	93148	29760613
3389	91400	140980
3390	91934	2315683
3391	94321	7305209
3392	98309	15351421
3393	92834	1988962
3394	92666	39321715
3395	93596	5669831
3396	79588	76657000
3397	82474	31206251
3398	87755	25534703
3400	108526	9315576
3401	88760	14972297
3402	90219	2156772
3403	81400	7000000
3404	120338	28638131
3407	201538	2662
3408	195685	125595205
3409	195714	53331147
3410	180181	6051
3412	95800	31753898
3413	120647	140464664
3418	103074	45361000
3421	77975	276538
3422	91939	7137502
3423	96054	14545844
3424	97216	27545445
3425	100168	16153600
3426	102175	32482682
3428	416185	1659756
3430	71402	22000000
3431	71402	22000000
3432	89003	5319116
3433	92857	6880310
3434	109578	1702394
3436	101787	33669178
3437	101615	1193062
3438	100758	135265915
3439	103060	78656813
3440	108308	42660000
3441	87985	35866000
3442	90693	4865912
3443	91313	3388020
3444	92675	11806119
3445	77530	20000000
3446	113133	532268
3448	93105	123922370
3449	95238	4764606
3450	107050	70172621
3451	61735	56700000
3452	165929	24583103
3453	195778	4510705
3454	202402	7377558
3455	146516	3651
3456	191043	28144
3457	127349	150422
3459	91142	916172
3461	100054	13985225
3462	27977	89212
3463	258761	37283
3465	92079	4079895
3466	107091	16581714
3471	75860	132088635
3476	99871	26118851
3477	112950	303841
3478	93378	54215416
3479	89457	18432000
3480	91445	8200000
3481	146882	6429107
3483	138749	12846652
3484	192614	11034885
3487	138749	12846652
3489	102057	119654823
3491	91579	4781448
3494	65126	31132592
3495	105267	147724
3496	95564	3548238
3497	85919	17613720
3498	77928	35000000
3499	100157	61276872
3500	104928	13351357
3501	89643	30762621
3502	314412	40515
3505	93640	35509515
3506	79640	26079312
3507	63374	44527234
3508	75029	31800000
3509	165643	2966347
3510	186151	45010278
3511	217756	5257778
3512	122459	7820836
3513	160797	15011181
3514	172632	38760
3515	183505	90570999
3518	119062	64154
3519	77572	7100000
3523	96211	159969
3524	349683	23623758
3525	86927	38435947
3526	98067	100047830
3527	93773	59735548
3528	102713	74787599
3529	82934	12200000
3530	108167	57033
3531	99014	142721
3534	289043	45064915
3535	144084	4916015
3536	171433	8078671
3537	149367	2513530
3538	166175	53569
3539	236216	19316
3540	160644	236047
3541	179063	15465
3543	83833	14100000
3544	102898	115103
3545	68327	42765000
3547	93776	1654743
3548	51383	23300000
3550	986233	1980
3551	74860	21709020
3552	80487	39846344
3553	176783	2321729
3554	199725	8139180
3555	141926	19553310
3556	159097	235122
3557	104549	11390479
3562	144142	11452
3564	158622	10518435
3565	198021	8292939
3566	189584	80957
3567	180837	22442
3568	162348	12994
3569	154421	7235
3570	180793	22981
3571	220100	93148
3572	106521	1753979
3576	387898	81211
3577	96324	1547397
3578	172495	34819017
3580	153464	339819
3581	188674	10595
3584	53472	30865
3587	116367	25753840
3591	85970	64800000
3593	185183	11548898
3594	210616	4604621
3595	165831	1911007
3596	156323	3342085
3597	174336	2729625
3598	116477	148321
3600	54692	10440453
3604	56048	13008000
3608	89791	99184
3609	181786	6294
3610	58534	3000000
3613	96259	3527886
3614	104438	35208854
3615	130623	38854851
3616	217630	15618626
3617	215129	68540777
3618	196216	3880723
3619	80881	10000000
3620	119746	42009
3623	117060	180981856
3624	184894	19647065
3625	207998	24970
3626	154443	92000
3629	15864	5450000
3632	39631	325000
3635	76752	46800000
3636	118834	10331
3638	79574	70308099
3639	71807	20972000
3640	99939	2554476
3646	208003	117559438
3649	80365	23000000
3650	90644	228789
3654	54953	28900000
3667	95977	295000
3668	117509	46351345
3669	105466	10736401
3671	71230	119500000
3672	92638	22257624
3673	92638	22257624
3674	76044	17732000
3675	47673	30000000
3676	74486	7000000
3677	444608	12800
3680	94980	373743
3681	59578	15000000
3683	86979	42971
3684	97322	16823529
3685	89841	26700000
3686	99582	61490000
3687	95525	370698
3688	84522	111289673
3689	86129	33759266
3690	89826	20518905
3691	86143	14049540
3694	98503	792966
3695	98502	363561
3696	91630	591366
3697	93773	59735548
3698	93894	38122105
3699	88172	28700000
3700	87004	3700000
3702	79501	8750000
3703	82694	23667907
3704	89530	36230219
3705	99141	70980000
3706	92563	17185632
3707	91635	6734844
3708	87262	15100000
3709	888693	47762
3710	94612	20257000
3711	105316	7306242
3712	102951	36489888
3713	100046	4803039
3714	94882	5194491
3715	92710	16337355
3716	93011	12046526
3717	187078	101648571
3718	179074	287724
3719	182295	24496
3720	448134	242964
3721	162711	70234
3722	84234	5829781
3723	116477	148321
3725	82009	6000000
3726	398712	8040854
3727	93605	3369307
3728	102592	1543112
3730	71360	4420000
3732	424823	17072181
3734	82945	8124257
3735	70666	29800000
3738	72226	7500000
3740	90728	11100000
3742	15648	13289
3743	204175	7008950
3745	120913	9376845
3746	188030	31253
3747	186253	37089
3748	416320	731383
3749	189142	21413
3751	120630	106834564
3752	183505	90570999
3753	187393	113330342
3754	131704	10344410
3755	177971	182618434
3756	200669	90170
3761	106469	4496583
3763	101846	21082165
3764	101846	21082165
3765	99797	1293976
3766	89604	10800000
3767	89604	10800000
3768	94792	6193901
3769	72288	25000000
3770	87175	11484000
3773	99800	26386000
3774	102065	19281235
3782	69257	10000000
3783	159382	80247
3784	87538	90815558
3785	175142	157019771
3786	179116	2205627
3787	215369	40125
3790	212974	62371
3791	87277	80035402
3793	120903	157299717
3794	200530	72831
3795	168794	26653
3796	120894	10281
3797	163676	2702660
3798	161081	29702959
3799	257001	43758684
3800	205735	7483
3801	52561	11900000
3802	104299	17129000
3804	53291	25000000
3809	103241	63710000
3810	105813	9011574
3811	80310	7142857
3816	89276	29426
3820	205461	6564093
3821	144528	123309890
3822	144201	66567
3823	335563	91798
3824	174480	10987006
3825	200550	17319282
3826	164052	26414386
3827	186566	90464773
3829	156757	32432
3830	206226	21359
3831	195234	287452
3834	80472	24265659
3835	245407	56694
3837	95863	7282851
3840	95925	4385516
3841	99005	31053601
3844	98384	83759091
3846	85470	29309766
3848	111187	3180674
3851	251739	1210967
3852	234853	93933
3853	165986	25190
3854	130444	42919
3855	204709	30281
3857	163983	9413684
3858	173716	1284646
3859	233687	14070
3860	138681	46967
3861	191397	11039214
3862	199314	42731
3863	209958	61334059
3864	188640	4407720
3865	236388	11615670
3867	176426	4718
3868	95705	78041829
3869	102510	86930411
3871	46303	20000000
3872	53318	13897500
3873	59017	20666667
3876	105616	3560469
3877	88206	14296000
3879	160009	30208599
3880	236008	9830
3881	168515	38454
3882	204946	17362105
3883	162903	12584
3884	796366	79204289
3885	234137	58116
3886	161216	23221
3887	157182	2917
3889	144964	6223330
3893	171580	7145950
3894	190798	16929
3895	204626	9062295
3896	202677	6055661
3897	181875	32534850
3898	211938	5485591
3900	197384	9893
3901	134630	2002588
3902	210717	47962
3903	182508	1032075
3905	181836	10131
3906	164212	109863
3907	170452	5810
3908	192731	8505513
3909	206420	2008191
3910	168629	91612
3911	218839	481784
3912	268978	170742341
3913	211219	27714
3914	222850	109694
3916	210945	115654751
3917	93177	14564027
3918	95294	3185511
3919	104409	12534961
3920	107209	810455
3921	206226	21359
3925	88184	2436000
3930	46876	1300000
3933	52969	1000000
3936	293508	51268815
3937	313542	11836705
3940	100639	1242995
3943	215545	190720
3944	210584	13133
3946	208988	6637830
3947	208988	6637830
3948	212338	28623300
3949	180093	64770
3950	170691	26715
3951	202641	30316
3952	208874	17872723
3953	205271	5012867
3954	162236	5324
3955	213790	5426390
3956	160484	7954766
3957	66832	98000000
3959	268695	22610437
3960	245674	15165355
3963	58708	13167200
3967	249462	21995263
3968	230030	13106526
3969	223897	9631359
3970	82307	113795
3971	81376	18014000
3972	111512	3845278
3973	229260	26437094
3974	192255	5719627
3975	425210	7031921
3976	192949	77527
3977	305357	100830111
3978	146984	11516712
3979	185431	16063904
3980	203019	13339465
3981	199753	17480890
3982	197096	144586
3983	203230	118170
3984	66995	43819547
3986	216216	34604280
3987	186894	11423716
3988	170016	260044825
3989	230591	15149
3990	213203	76507756
3991	211181	66957026
3992	213847	62282
3993	180073	324456
3994	217869	95011339
3995	265101	28487
3996	190332	128078872
3997	190374	15220685
3998	228750	10207869
3999	190865	69243859
4000	86993	8600000
4001	88936	20345261
4002	93748	49230280
4003	96094	16031707
4005	93428	51185897
4006	418279	319071806
4007	94291	43848100
4008	96969	70001698
4009	96219	3468572
4011	208092	37662
4012	95927	21032267
4014	241303	71509363
4015	242423	13845914
4016	120917	89302687
4017	487092	7848
4018	207201	182811707
4019	181536	743056
4020	219699	12008642
4021	247196	85230
4022	162222	39852075
4023	218967	75793305
4024	200720	45039
4025	212346	13853686
4026	223530	6100
4027	190590	195104
4028	210299	41967
4029	120202	580163
4030	219653	33022767
4031	149624	1304971
4032	218182	9128
4033	146309	46668
4034	181865	124115725
4035	218378	7131
4036	189998	150171
4037	93223	2585639
4038	97662	283694
4039	83564	57059003
4040	101757	25196249
4041	84434	129795552
4042	318974	9124701
4043	90670	2347000
4047	107007	10769960
4048	110115	89611
4052	218817	5486209
4053	238948	11736236
4054	206275	91057006
4055	258000	96397334
4056	237572	5765347
4057	176883	14387
4059	213446	33902
4060	104765	1949148
4061	125664	12274205
4062	95690	12793213
4063	105165	20006730
4066	95348	13030057
4067	108451	18899204
4069	209475	13510293
4072	157122	29462
4073	178642	55388
4074	234805	11771
4076	162024	10976
4077	216800	29495
4079	92546	548696
4080	92605	26712476
4081	92608	13110903
4082	92618	3221568
4083	92641	4278150
4084	92644	153665000
